Excerpt from http://lter.kbs.msu.edu/datasets/52 with added errors;;;;;
sample_date;state;station;species;sex;count
16.08.13;IA;Ames;Rhopalosiphum.padi;F;1
16.08.13;IA;Nashua;Capitophorus.elaeagni;F;2
16.08.13;IA;Nashua;Capitophorus.hippophaes;F;1
16.08.13;IA;McNay;Capitophorus.hippophaes;F;3
16.08.13;IA;Ames;Capitophorus.elaeagni;F;1
16.08.13;IA;Ames;Capitophorus.hippophaes;F;2
16.08.13;IA;McNay;Capitophorus.elaeagni;F;1
16.08.13;IA;McNay;Therioaphis.trifolii;F;1
16.08.13;IA;Nashua;Therioaphis.trifolii;F;3
16.08.13;IA;Ames;Therioaphis.trifolii;F;1
16.08.13;IA;Sutherland;Therioaphis.trifolii;F;3
16.08.13;IA;Nashua;Rhopalosiphum.insertum;F;7
16.08.13;IA;Sutherland;Sitobion.avenae;F;36
16.08.13;IA;Sutherland;Rhopalosiphum.insertum;F;4
16.08.13;IA;McNay;Rhopalosiphum.insertum;F;2
16.08.13;IA;Nashua;Sitobion.avenae;F;1
16.08.13;IA;McNay;Sitobion.avenae;F;2
16.08.13;IA;Sutherland;Aphis.glycines;F;6
16.08.13;IA;Ames;Aphis.glycines;F;1
16.08.13;IA;Nashua;Aphis.glycines;F;17
16.08.13;IA;McNay;Aphis.glycines;F;2
16.08.13;IA;Nashua;Aphis.craccivora;F;5
16.08.13;IA;Sutherland;Aphis.craccivora;F;5
16.08.13;IA;Sutherland;Aphis.illinoisensis;F;1
16.08.13;IA;Sutherland;Aphis.nasturtii;F;1
09.08.13;IA;Nashua;Lipaphis.pseudobrassicae;F;1
09.08.13;IA;McNay;Hysteroneura.setariae;F;1
09.08.13;IA;Nashua;Rhopalosiphum.insertum;F;4
09.08.13;IA;Sutherland;Hysteroneura.setariae;F;2
09.08.13;IA;Nashua;Hysteroneura.setariae;F;1
09.08.13;IA;Sutherland;Aphis.nasturtii;F;2
09.08.13;IA;Sutherland;Rhopalosiphum.insertum;F;2
09.08.13;IA;Sutherland;Capitophorus.hippophaes;F;2
09.08.13;IA;Nashua;Capitophorus.hippophaes;F;1
09.08.13;IA;Sutherland;Capitophorus.elaeagni;F;6
09.08.13;IA;Sutherland;Aphis.glycines;F;3
09.08.13;IA;Ames;Aphis.glycines;F;1
09.08.13;IA;McNay;Rhopalosiphum.cerasifoliae;F;1
09.08.13;IA;Nashua;Rhopalosiphum.cerasifoliae;F;2
09.08.13;IA;McNay;Aphis.gossypii;F;2
09.08.13;IA;Nashua;Aphis.glycines;F;2
09.08.13;IA;Nashua;Rhopalosiphum.rufiabdominale;F;2
09.08.13;IA;McNay;Rhopalosiphum.rufiabdominale;F;1
09.08.13;IA;Sutherland;Pemphigus.populitransversus;F;3
09.08.13;IA;Ames;Pemphigus.populitransversus;F;2
09.08.13;IA;Nashua;Pemphigus.populitransversus;F;7
09.08.13;IA;Nashua;Hyalopterus.pruni;F;13
09.08.13;IA;McNay;Pemphigus.populitransversus;F;6
09.08.13;IA;Sutherland;Hyalopterus.pruni;F;12
09.08.13;IA;Nashua;Rhopalosiphum.nymphaeae;F;9
09.08.13;IA;McNay;Rhopalosiphum.maidis;F;1
09.08.13;IA;Sutherland;Aphis.maculatae;F;1
09.08.13;IA;Ames;Rhopalosiphum.nymphaeae;F;5
09.08.13;IA;Sutherland;Aphis.middletonii;F;1
09.08.13;IA;McNay;Rhopalosiphum.nymphaeae;F;2
09.08.13;IA;Sutherland;Rhopalosiphum.nymphaeae;F;1
09.08.13;IA;Sutherland;Myzus.persicae;F;1
09.08.13;IA;McNay;Aphis.middletonii;F;1
09.08.13;IA;McNay;Aphis.polygonata;F;1
09.08.13;IA;Sutherland;Aphis.polygonata;F;10
09.08.13;IA;Nashua;Eucallipterus.tiliae;F;1
09.08.13;IA;Ames;Pemphigus.sp.;F;3
09.08.13;IA;Nashua;Pemphigus.sp.;F;1
09.08.13;IA;Sutherland;Acyrthosiphon.pisum;F;1
09.08.13;IA;Sutherland;Pemphigus.sp.;F;1
09.08.13;IA;McNay;Pemphigus.sp.;F;1
09.08.13;IA;Ames;Acyrthosiphon.pisum;F;1
09.08.13;IA;Ames;Anoecia.cornicola;F;1
09.08.13;IA;Sutherland;Schizaphis.graminum;F;2
09.08.13;IA;Ames;Aphis.coreopsidis;F;1
09.08.13;IA;Nashua;Anoecia.cornicola;F;1
09.08.13;IA;McNay;Therioaphis.trifolii;F;1
09.08.13;IA;Nashua;Therioaphis.trifolii;F;5
09.08.13;IA;Sutherland;Therioaphis.trifolii;F;7
09.08.13;IA;Ames;Therioaphis.trifolii;F;3
09.08.13;IA;Nashua;Aphis.craccivora;F;9
09.08.13;IA;Sutherland;Rhopalosiphum.padi;F;8
09.08.13;IA;Nashua;Rhopalosiphum.padi;F;13
09.08.13;IA;McNay;Rhopalosiphum.padi;F;1
09.08.13;IA;Sutherland;Aphis.craccivora;F;10
09.08.13;IA;Ames;Rhopalosiphum.padi;F;2
09.08.13;IA;Sutherland;Sitobion.avenae;F;23
09.08.13;IA;Ames;Sitobion.avenae;F;1
09.08.13;IA;McNay;Sitobion.avenae;F;4
09.08.13;IA;Nashua;Sitobion.avenae;F;1
09.08.13;IA;Nashua;Chaitophorus.populicola;F;1
09.08.13;IA;Sutherland;Therioaphis.riehmi;F;1
02.08.13;IA;Ames;Sitobion.avenae;F;1
02.08.13;IA;McNay;Sitobion.avenae;F;1
02.08.13;IA;Nashua;Sitobion.avenae;F;1
02.08.13;IA;Nashua;Pemphigus.sp.;F;2
02.08.13;IA;Ames;Aphis.craccivora;F;2
02.08.13;IA;Nashua;Aphis.craccivora;F;3
02.08.13;IA;Sutherland;Aphis.craccivora;F;1
02.08.13;IA;Sutherland;Pemphigus.sp.;F;1
02.08.13;IA;Nashua;Lipaphis.pseudobrassicae;F;1
02.08.13;IA;Ames;Pemphigus.populitransversus;F;4
02.08.13;IA;McNay;Pemphigus.populitransversus;F;2
02.08.13;IA;Nashua;Pemphigus.populitransversus;F;4
02.08.13;IA;Ames;Hysteroneura.setariae;F;1
02.08.13;IA;Sutherland;Rhopalosiphum.sp.;F;2
02.08.13;IA;Sutherland;Aphis.polygonata;F;1
02.08.13;IA;Nashua;Rhopalosiphum.nymphaeae;F;2
02.08.13;IA;Sutherland;Rhopalosiphum.nymphaeae;F;2
02.08.13;IA;Sutherland;Rhopalosiphum.maidis;F;1
02.08.13;IA;Nashua;Hyalopterus.pruni;F;2
02.08.13;IA;Sutherland;Rhopalosiphum.padi;F;1
02.08.13;IA;Nashua;Rhopalosiphum.padi;F;1
02.08.13;IA;Nashua;Rhopalosiphum.insertum;F;3
02.08.13;IA;Sutherland;Rhopalosiphum.insertum;F;1
02.08.13;IA;Nashua;Therioaphis.trifolii;F;2
02.08.13;IA;Sutherland;Acyrthosiphon.pisum;F;1
02.08.13;IA;Nashua;Anoecia.oenotherae;F;2
02.08.13;IA;Nashua;Aphis.glycines;F;1
02.08.13;IA;Sutherland;Aphis.glycines;F;1
26.07.13;IA;Sutherland;Rhopalosiphum.rufiabdominale;F;1
26.07.13;IA;Nashua;Rhopalosiphum.nymphaeae;F;1
26.07.13;IA;Sutherland;Hyalopterus.pruni;F;2
26.07.13;IA;Sutherland;Aphis.craccivora;F;2
26.07.13;IA;Ames;Aphis.polygonata;F;1
26.07.13;IA;Sutherland;Aphis.polygonata;F;5
26.07.13;IA;McNay;Aphis.vernoniae;F;1
26.07.13;IA;Sutherland;Sitobion.avenae;F;3
26.07.13;IA;Nashua;Sitobion.avenae;F;1
26.07.13;IA;Sutherland;Acyrthosiphon.pisum;F;2
26.07.13;IA;Nashua;Chaitophorus.sp.;F;1
26.07.13;IA;McNay;Pemphigus.populitransversus;F;1
26.07.13;IA;Sutherland;Sipha.elegans;F;1
26.07.13;IA;Sutherland;Rhopalosiphum.padi;F;1
26.07.13;IA;Sutherland;Therioaphis.trifolii;F;3
26.07.13;IA;Ames;Pemphigus.sp.;F;1
26.07.13;IA;Nashua;Pemphigus.sp.;F;2
19.07.13;IA;Ames;Pemphigus.sp.;F;6
19.07.13;IA;Sutherland;Hyperomyzus.sp.;F;1
19.07.13;IA;McNay;Prociphilus.sp.;F;1
19.07.13;IA;Nashua;Pemphigus.populitransversus;F;1
19.07.13;IA;Ames;Pemphigus.populitransversus;F;10
19.07.13;IA;McNay;Pemphigus.populitransversus;F;6
19.07.13;IA;Ames;Aphis.craccivora;F;1
19.07.13;IA;Nashua;Aphis.craccivora;F;1
19.07.13;IA;McNay;Aphis.craccivora;F;1
19.07.13;IA;Nashua;Rhopalosiphum.cerasifoliae;F;1
19.07.13;IA;Ames;Therioaphis.trifolii;F;1
19.07.13;IA;Sutherland;Therioaphis.trifolii;F;1
19.07.13;IA;Ames;Nearctaphis.bakeri;F;1
19.07.13;IA;Ames;Aphis.polygonata;F;1
19.07.13;IA;Sutherland;Tetraneura.sp.;F;1
19.07.13;IA;Ames;Rhopalosiphum.rufiabdominale;F;2
19.07.13;IA;Nashua;Rhopalosiphum.rufiabdominale;F;1
19.07.13;IA;Sutherland;Acyrthosiphon.pisum;F;1
19.07.13;IA;Sutherland;Hyalopterus.pruni;F;1
19.07.13;IA;Nashua;Aphis.nasturtii;F;2
19.07.13;IA;Ames;Rhopalosiphum.padi;F;1
12.07.13;IA;Nashua;Capitophorus.elaeagni;F;1
12.07.13;IA;Nashua;Lipaphis.pseudobrassicae;F;1
12.07.13;IA;Sutherland;Myzocallis.sp.;F;3
12.07.13;IA;McNay;Rhopalosiphum.rufiabdominale;F;1
12.07.13;IA;Sutherland;Aphis.craccivora;F;1
12.07.13;IA;Ames;Aphis.craccivora;F;1
12.07.13;IA;Nashua;Hyalopterus.pruni;F;2
12.07.13;IA;Nashua;Hyadaphis.foeniculi;F;4
12.07.13;IA;Ames;Aphis.gossypii;F;1
12.07.13;IA;Ames;Pemphigus.populitransversus;F;8
12.07.13;IA;Nashua;Pemphigus.populitransversus;F;3
12.07.13;IA;McNay;Pemphigus.populitransversus;F;2
12.07.13;IA;Nashua;Rhopalosiphum.padi;F;2
12.07.13;IA;Nashua;Eriosoma.sp.;F;1
12.07.13;IA;Ames;Monellia.caryella;F;1
12.07.13;IA;Ames;Therioaphis.trifolii;F;1
12.07.13;IA;Ames;Pemphigus.sp.;F;6
12.07.13;IA;Nashua;Pemphigus.sp.;F;1
12.07.13;IA;Sutherland;Pemphigus.sp.;F;1
12.07.13;IA;Nashua;Acyrthosiphon.pisum;F;1
05.07.13;IA;Sutherland;Sitobion.avenae;F;1
05.07.13;IA;Sutherland;Mordvilkoja.vagabunda;F;1
05.07.13;IA;Nashua;Mordvilkoja.vagabunda;F;1
05.07.13;IA;McNay;Colopha.ulmicola;F;1
05.07.13;IA;Nashua;Colopha.ulmicola;F;2
05.07.13;IA;Nashua;Eriosoma.sp.;F;2
05.07.13;IA;McNay;Aphis.fabae;F;1
05.07.13;IA;Sutherland;Therioaphis.riehmi;F;1
05.07.13;IA;McNay;Forda.marginata;F;1
05.07.13;IA;Ames;Eriosoma.sp.;F;6
05.07.13;IA;Nashua;Rhopalosiphum.cerasifoliae;F;2
05.07.13;IA;Nashua;Monellia.caryella;F;1
05.07.13;IA;Sutherland;Eriosoma.sp.;F;11
05.07.13;IA;Nashua;Lipaphis.pseudobrassicae;F;3
05.07.13;IA;Sutherland;Aphis.coreopsidis;F;1
05.07.13;IA;Nashua;Myzus.lythri;F;1
05.07.13;IA;Ames;Capitophorus.elaeagni;F;2
05.07.13;IA;Sutherland;Capitophorus.elaeagni;F;1
05.07.13;IA;Nashua;Aphis.middletonii;F;1
05.07.13;IA;Nashua;Pemphigus.sp.;F;4
05.07.13;IA;McNay;Pemphigus.sp.;F;32
05.07.13;IA;Ames;Pemphigus.sp.;F;3
05.07.13;IA;Ames;Rhopalosiphum.rufiabdominale;F;1
05.07.13;IA;Sutherland;Rhopalosiphum.rufiabdominale;F;1
05.07.13;IA;Nashua;Hyalopterus.pruni;F;2
05.07.13;IA;Nashua;Chaitophorus.sp.;F;1
05.07.13;IA;McNay;Hyalopterus.pruni;F;2
05.07.13;IA;McNay;Chaitophorus.sp.;F;1
05.07.13;IA;Nashua;Acyrthosiphon.pisum;F;1
05.07.13;IA;Sutherland;Acyrthosiphon.pisum;F;1
05.07.13;IA;Nashua;Rhopalosiphum.padi;F;2
05.07.13;IA;Nashua;Geoica.utricularia;F;1
05.07.13;IA;Nashua;Aphis.nasturtii;F;1
28.06.13;IA;Nashua;Capitophorus.elaeagni;F;4
28.06.13;IA;Ames;Capitophorus.elaeagni;F;8
28.06.13;IA;Sutherland;Capitophorus.elaeagni;F;3
28.06.13;IA;Sutherland;Myzocallis.sp.;F;15
28.06.13;IA;Nashua;Myzocallis.sp.;F;1
28.06.13;IA;Sutherland;Schizaphis.graminum;F;2
28.06.13;IA;Ames;Lipaphis.pseudobrassicae;F;1
28.06.13;IA;Nashua;Lipaphis.pseudobrassicae;F;1
28.06.13;IA;Nashua;Anoecia.setariae;F;1
28.06.13;IA;Nashua;Hyalopterus.pruni;F;1
28.06.13;IA;Sutherland;Myzocallis.Neomyzocallis.discolor;F;1
28.06.13;IA;Ames;Hyalopterus.pruni;F;2
28.06.13;IA;Ames;Schizaphis.graminum;F;1
28.06.13;IA;Sutherland;Sitobion.avenae;F;2
28.06.13;IA;Ames;Sitobion.avenae;F;1
28.06.13;IA;Sutherland;Drepanaphis.acerifoliae;F;1
28.06.13;IA;Ames;Aphis.middletonii;F;1
28.06.13;IA;Ames;Aphis.fabae;F;2
28.06.13;IA;Ames;Hyadaphis.foeniculi;F;1
28.06.13;IA;Sutherland;Forda.marginata;F;1
28.06.13;IA;Ames;Aphis.nasturtii;F;1
28.06.13;IA;Ames;Myzus.persicae;F;1
28.06.13;IA;McNay;Myzus.persicae;F;1
28.06.13;IA;Sutherland;Myzus.persicae;F;1
28.06.13;IA;Nashua;Pemphigus.sp.;F;9
28.06.13;IA;McNay;Pemphigus.sp.;F;4
28.06.13;IA;Sutherland;Pemphigus.sp.;F;3
28.06.13;IA;Sutherland;Monellia.caryella;F;1
28.06.13;IA;Ames;Pemphigus.sp.;F;8
28.06.13;IA;Sutherland;Rhopalosiphum.padi;F;8
28.06.13;IA;Ames;Rhopalosiphum.padi;F;5
28.06.13;IA;Ames;Monellia.caryella;F;4
28.06.13;IA;McNay;Eriosoma.sp.;F;1
28.06.13;IA;Nashua;Acyrthosiphon.pisum;F;1
28.06.13;IA;Ames;Eriosoma.sp.;F;1
21.06.13;IA;Ames;Myzus.persicae;F;1
21.06.13;IA;McNay;Forda.marginata;F;1
21.06.13;IA;Sutherland;Sitobion.avenae;F;5
21.06.13;IA;Ames;Sitobion.avenae;F;4
21.06.13;IA;Nashua;Sitobion.avenae;F;1
21.06.13;IA;Nashua;Sipha.flava;F;1
21.06.13;IA;Sutherland;Eriosoma.sp.;F;6
21.06.13;IA;Ames;Monellia.caryella;F;1
21.06.13;IA;Sutherland;Hyadaphis.tataricae;F;1
21.06.13;IA;Nashua;Hyadaphis.tataricae;F;2
21.06.13;IA;McNay;Lipaphis.pseudobrassicae;F;2
21.06.13;IA;Ames;Dysaphis.plantaginea;F;3
21.06.13;IA;Nashua;Capitophorus.elaeagni;F;1
21.06.13;IA;Ames;Capitophorus.elaeagni;F;4
21.06.13;IA;Sutherland;Capitophorus.hippophaes;F;1
21.06.13;IA;Sutherland;Uroleucon.sp.;F;1
21.06.13;IA;Ames;Myzocallis.Neomyzocallis.discolor;F;22
21.06.13;IA;Sutherland;Myzocallis.Neomyzocallis.discolor;F;1
21.06.13;IA;McNay;Acyrthosiphon.pisum;F;1
21.06.13;IA;Nashua;Hyalopterus.pruni;F;1
21.06.13;IA;Sutherland;Acyrthosiphon.pisum;F;4
21.06.13;IA;McNay;Myzocallis.sp.;F;1
21.06.13;IA;Ames;Acyrthosiphon.pisum;F;1
21.06.13;IA;Nashua;Acyrthosiphon.pisum;F;1
21.06.13;IA;Sutherland;Macrosiphum.sp.;F;1
21.06.13;IA;Ames;Schizaphis.graminum;F;1
21.06.13;IA;Sutherland;Rhopalosiphum.padi;F;2
21.06.13;IA;McNay;Rhopalosiphum.padi;F;2
21.06.13;IA;Ames;Rhopalosiphum.padi;F;1
21.06.13;IA;Nashua;Rhopalosiphum.padi;F;10
21.06.13;IA;Sutherland;Aphis.gossypii;F;1
21.06.13;IA;Ames;Chaitophorus.sp.;F;1
14.06.13;IA;Nashua;Capitophorus.hippophaes;F;1
14.06.13;IA;Ames;Capitophorus.elaeagni;F;6
14.06.13;IA;Ames;Lipaphis.pseudobrassicae;F;1
14.06.13;IA;Ames;Nearctaphis.bakeri;F;1
14.06.13;IA;Sutherland;Aphis.polygonata;F;1
14.06.13;IA;Sutherland;Sitobion.avenae;F;2
14.06.13;IA;Ames;Sitobion.avenae;F;5
14.06.13;IA;Nashua;Sitobion.avenae;F;2
14.06.13;IA;Ames;Myzocallis.Neomyzocallis.discolor;F;1
14.06.13;IA;Ames;Myzus.persicae;F;2
14.06.13;IA;Ames;Rhopalosiphum.padi;F;5
14.06.13;IA;Nashua;Rhopalosiphum.padi;F;16
14.06.13;IA;Ames;Eriosoma.sp.;F;1
14.06.13;IA;Sutherland;Eriosoma.sp.;F;8
14.06.13;IA;Ames;Monellia.caryella;F;1
14.06.13;IA;Sutherland;Acyrthosiphon.pisum;F;1
14.06.13;IA;Ames;Acyrthosiphon.pisum;F;2
14.06.13;IA;Nashua;Acyrthosiphon.pisum;F;1
14.06.13;IA;Sutherland;Pemphigus.sp.;F;1
14.06.13;IA;Ames;Pemphigus.sp.;F;2
07.06.13;IA;Sutherland;Pemphigus.sp.;F;1
07.06.13;IA;Sutherland;Capitophorus.elaeagni;F;2
07.06.13;IA;Nashua;Capitophorus.elaeagni;F;1
07.06.13;IA;Ames;Acyrthosiphon.pisum;F;1
07.06.13;IA;McNay;Rhopalosiphum.padi;F;4
07.06.13;IA;Nashua;Rhopalosiphum.padi;F;4
07.06.13;IA;Ames;Rhopalosiphum.padi;F;3
07.06.13;IA;McNay;Schizaphis.graminum;F;1
07.06.13;IA;Ames;Therioaphis.trifolii;F;3
07.06.13;IA;Ames;Schizaphis.graminum;F;1
31.05.13;IA;Ames;Capitophorus.elaeagni;F;1
31.05.13;IA;McNay;Capitophorus.elaeagni;F;1
31.05.13;IA;Ames;Lipaphis.pseudobrassicae;F;1
31.05.13;IA;Ames;Sitobion.avenae;F;8
31.05.13;IA;Ames;Myzocallis.Neomyzocallis.punctatus;F;1
31.05.13;IA;McNay;Therioaphis.trifolii;F;1
31.05.13;IA;McNay;Rhopalosiphum.padi;F;4
31.05.13;IA;Sutherland;Rhopalosiphum.padi;F;1
31.05.13;IA;Ames;Rhopalosiphum.padi;F;3
31.05.13;IA;Ames;Macrosiphum.euphorbiae;F;1
31.05.13;IA;McNay;Acyrthosiphon.pisum;F;2
31.05.13;IA;Ames;Acyrthosiphon.pisum;F;6
31.05.13;IA;McNay;Acyrthosiphon.kondoi;F;1
24.05.13;IA;Ames;Sitobion.avenae;F;2
24.05.13;IA;Ames;Pemphigus.sp.;F;1
24.05.13;IA;Ames;Acyrthosiphon.pisum;F;2
24.05.13;IA;Ames;Rhopalosiphum.padi;F;4
17.05.13;IA;Ames;Lipaphis.pseudobrassicae;F;1
17.05.13;IA;Ames;Rhopalosiphum.padi;F;6
05.10.12;IA;McNay;Drepanaphis.acerifoliae;F;3
05.10.12;IA;McNay;Hyadaphis.foeniculi;F;15
05.10.12;IA;McNay;Hyadaphis.foeniculi;M;1
05.10.12;IA;McNay;Colopha.ulmicola;F;1
05.10.12;IA;Sutherland;Colopha.ulmicola;F;7
05.10.12;IA;McNay;Prociphilus.sp.;F;3
05.10.12;IA;Sutherland;Pemphigus.sp.;F;19
05.10.12;IA;McNay;Pemphigus.sp.;F;3
05.10.12;IA;McNay;Aphis.sambuci;F;1
05.10.12;IA;McNay;Lipaphis.pseudobrassicae;F;1
05.10.12;IA;McNay;Capitophorus.hippophaes;F;2
05.10.12;IA;McNay;Hysteroneura.setariae;F;3
05.10.12;IA;McNay;Hysteroneura.setariae;M;1
05.10.12;IA;McNay;Aphis.coreopsidis;F;1
05.10.12;IA;McNay;Nearctaphis.bakeri;F;2
05.10.12;IA;McNay;Rhopalosiphum.maidis;F;3
05.10.12;IA;Sutherland;Rhopalosiphum.maidis;F;6
05.10.12;IA;McNay;Capitophorus.elaeagni;F;2
05.10.12;IA;McNay;Tetraneura.sp.;F;6
05.10.12;IA;Sutherland;Tetraneura.sp.;F;6
05.10.12;IA;McNay;Aphis.polygonata;F;4
05.10.12;IA;McNay;Therioaphis.trifolii;F;1
05.10.12;IA;McNay;Rhopalosiphum.rufiabdominale;F;1
05.10.12;IA;Sutherland;Rhopalosiphum.padi;F;3
05.10.12;IA;Sutherland;Anoecia.cornicola;F;4
05.10.12;IA;McNay;Anoecia.cornicola;F;1
05.10.12;IA;Sutherland;Hyalopterus.pruni;F;1
05.10.12;IA;McNay;Rhopalosiphum.nymphaeae;F;1
05.10.12;IA;Sutherland;Anoecia.setariae;F;2
28.09.12;IA;Nashua;Aphis.glycines;M;1
28.09.12;IA;Nashua;Rhopalosiphum.padi;F;3
28.09.12;IA;Sutherland;Aphis.glycines;F;2
28.09.12;IA;McNay;Aphis.glycines;M;1
28.09.12;IA;McNay;Rhopalosiphum.padi;F;2
28.09.12;IA;Ames;Rhopalosiphum.padi;F;3
28.09.12;IA;Sutherland;Aphis.glycines;M;1
28.09.12;IA;Sutherland;Rhopalosiphum.padi;F;5
28.09.12;IA;McNay;Capitophorus.elaeagni;F;1
28.09.12;IA;Nashua;Tinocallis.Sapocallis.saltans;F;1
28.09.12;IA;Sutherland;Capitophorus.elaeagni;F;2
28.09.12;IA;Ames;Nearctaphis.bakeri;F;1
28.09.12;IA;Ames;Capitophorus.elaeagni;F;1
28.09.12;IA;Ames;Rhopalosiphum.rufiabdominale;F;4
28.09.12;IA;McNay;Rhopalosiphum.rufiabdominale;F;1
28.09.12;IA;Nashua;Rhopalosiphum.rufiabdominale;F;2
28.09.12;IA;Sutherland;Rhopalosiphum.rufiabdominale;F;2
28.09.12;IA;Ames;Acyrthosiphon.sp.;F;1
28.09.12;IA;Sutherland;Hyalopterus.pruni;M;1
28.09.12;IA;Sutherland;Rhopalosiphum.sp.;M;2
28.09.12;IA;Nashua;Aphis.middletonii;F;1
28.09.12;IA;Sutherland;Anoecia.cornicola;F;10
28.09.12;IA;McNay;Therioaphis.trifolii;F;1
28.09.12;IA;Sutherland;Hyperomyzus.pallidus;M;1
28.09.12;IA;Nashua;Anoecia.oenotherae;F;1
28.09.12;IA;Ames;Therioaphis.trifolii;F;1
28.09.12;IA;Sutherland;Hyperomyzus.pallidus;F;2
28.09.12;IA;Ames;Macrosiphoniella.sp.;F;1
28.09.12;IA;Sutherland;Colopha.ulmicola;F;1
28.09.12;IA;McNay;Tetraneura.sp.;F;3
28.09.12;IA;Sutherland;Eriosoma.sp.;F;1
28.09.12;IA;Sutherland;Drepanaphis.acerifoliae;F;1
28.09.12;IA;Ames;Drepanaphis.acerifoliae;F;4
28.09.12;IA;Ames;Tetraneura.sp.;F;1
28.09.12;IA;Nashua;Therioaphis.riehmi;F;1
28.09.12;IA;Ames;Hyadaphis.foeniculi;F;6
28.09.12;IA;Nashua;Hyadaphis.foeniculi;F;2
28.09.12;IA;McNay;Hyadaphis.foeniculi;M;3
28.09.12;IA;Nashua;Sitobion.avenae;F;5
28.09.12;IA;McNay;Hyadaphis.foeniculi;F;49
28.09.12;IA;Nashua;Iziphya.flabella;F;1
28.09.12;IA;Ames;Rhopalosiphum.maidis;F;13
28.09.12;IA;McNay;Rhopalosiphum.maidis;F;5
28.09.12;IA;Nashua;Rhopalosiphum.maidis;F;5
28.09.12;IA;McNay;Pemphigus.sp.;F;16
28.09.12;IA;Ames;Pemphigus.sp.;F;19
28.09.12;IA;Sutherland;Pemphigus.sp.;F;1172
28.09.12;IA;McNay;Aphis.asclepiadis;F;3
28.09.12;IA;McNay;Myzus.lythri;F;1
28.09.12;IA;Ames;Acyrthosiphon.pisum;F;1
28.09.12;IA;McNay;Hysteroneura.setariae;F;2
28.09.12;IA;Nashua;Pemphigus.sp.;F;3
28.09.12;IA;Ames;Anoecia.sp.;F;6
28.09.12;IA;Nashua;Capitophorus.hippophaes;F;1
28.09.12;IA;McNay;Capitophorus.hippophaes;F;4
28.09.12;IA;McNay;Capitophorus.hippophaes;M;1
28.09.12;IA;Ames;Dysaphis.plantaginea;M;1
28.09.12;IA;Nashua;Aphis.sambuci;F;1
28.09.12;IA;Ames;Lipaphis.pseudobrassicae;F;1
28.09.12;IA;McNay;Acyrthosiphon.pisum;F;1
21.09.12;IA;McNay;Rhopalosiphum.maidis;F;14
21.09.12;IA;Ames;Dysaphis.plantaginea;F;1
21.09.12;IA;Nashua;Capitophorus.hippophaes;F;2
21.09.12;IA;McNay;Capitophorus.hippophaes;F;2
21.09.12;IA;Nashua;Rhopalosiphum.maidis;F;17
21.09.12;IA;McNay;Hysteroneura.setariae;F;1
21.09.12;IA;McNay;Macrosiphoniella.sp.;F;1
21.09.12;IA;Ames;Rhopalosiphum.maidis;F;7
21.09.12;IA;Sutherland;Rhopalosiphum.maidis;F;2
21.09.12;IA;Sutherland;Capitophorus.elaeagni;F;1
21.09.12;IA;Ames;Chaitophorus.hippophaes;F;1
21.09.12;IA;Nashua;Capitophorus.elaeagni;F;1
21.09.12;IA;Sutherland;Aphis.craccivora;F;1
21.09.12;IA;Nashua;Drepanaphis.acerifoliae;F;3
21.09.12;IA;Nashua;Hyadaphis.foeniculi;F;3
21.09.12;IA;Ames;Drepanaphis.acerifoliae;F;3
21.09.12;IA;McNay;Hyadaphis.foeniculi;F;26
21.09.12;IA;Ames;Hyadaphis.foeniculi;F;3
21.09.12;IA;McNay;Aphis.polygonata;F;1
21.09.12;IA;Sutherland;Eriosoma.sp.;F;1
21.09.12;IA;McNay;Rhopalosiphum.rufiabdominale;F;1
21.09.12;IA;Nashua;Eriosoma.sp.;F;1
21.09.12;IA;Sutherland;Pemphigus.sp.;F;26
21.09.12;IA;McNay;Pemphigus.sp.;F;4
21.09.12;IA;Ames;Rhopalosiphum.rufiabdominale;F;2
21.09.12;IA;Ames;Pemphigus.sp.;F;2
21.09.12;IA;Nashua;Pemphigus.sp.;F;11
21.09.12;IA;McNay;Aphis.middletonii;F;1
21.09.12;IA;Nashua;Schizaphis.graminum;F;1
21.09.12;IA;Nashua;Aphis.glycines;F;1
21.09.12;IA;Sutherland;Anoecia.cornicola;F;1
21.09.12;IA;McNay;Aphis.glycines;F;1
21.09.12;IA;Ames;Anoecia.cornicola;F;4
21.09.12;IA;Nashua;Anoecia.cornicola;F;2
21.09.12;IA;McNay;Anoecia.cornicola;F;7
21.09.12;IA;Nashua;Rhopalosiphum.padi;F;3
21.09.12;IA;McNay;Tetraneura.sp.;F;1
21.09.12;IA;Sutherland;Rhopalosiphum.padi;F;2
21.09.12;IA;Nashua;Therioaphis.trifolii;F;1
21.09.12;IA;Ames;Tetraneura.sp.;F;3
21.09.12;IA;Sutherland;Tetraneura.sp.;F;4
21.09.12;IA;Ames;Rhopalosiphum.padi;F;2
21.09.12;IA;Nashua;Tetraneura.sp.;F;1
21.09.12;IA;McNay;Therioaphis.trifolii;F;10
21.09.12;IA;Ames;Therioaphis.trifolii;F;1
14.09.12;IA;Ames;Myzus.persicae;F;1
14.09.12;IA;Sutherland;Therioaphis.trifolii;F;1
14.09.12;IA;Nashua;Tinocallis.Sapocallis.saltans;F;1
14.09.12;IA;Ames;Aphis.glycines;F;1
14.09.12;IA;Sutherland;Capitophorus.elaeagni;F;2
14.09.12;IA;Ames;Capitophorus.elaeagni;F;1
